genres,movie_title,movie_id,movie_imdb_link
Biography|Drama|Sport,Kaun Pravin Tambe?,tt18568902,https://www.imdb.com/title/tt18568902/?ref_=fn_tt_tt_1
Action|Drama|Sport,Toofaan,tt11045422,https://www.imdb.com/title/tt11045422/?ref_=fn_tt_tt_1
Action|Comedy|Romance,Besharam,tt2576450,https://www.imdb.com/title/tt2576450/?ref_=fn_tt_tt_1
Action|Adventure|Thriller,India's Most Wanted,tt8484942,https://www.imdb.com/title/tt8484942/?ref_=fn_tt_tt_1
Drama,Do Bigha Zamin,tt0045693,https://www.imdb.com/title/tt0045693/?ref_=fn_tt_tt_1
Action|Crime|Drama,Aamir,tt1241195,https://www.imdb.com/title/tt1241195/?ref_=fn_tt_tt_1
Comedy|Musical|Romance,Raju Ban Gaya Gentleman,tt0173102,https://www.imdb.com/title/tt0173102/?ref_=fn_tt_tt_1
Drama,Titu Ambani,tt20807330,https://www.imdb.com/title/tt20807330/?ref_=fn_tt_tt_1
Comedy|Drama|Mystery,Judgementall Hai Kya,tt8108196,https://www.imdb.com/title/tt8108196/?ref_=fn_tt_tt_1
Drama|Family,Saudagar,tt0070637,https://www.imdb.com/title/tt0070637/?ref_=fn_tt_tt_1
Action|Comedy|Romance,Khiladi 786,tt2166214,https://www.imdb.com/title/tt2166214/?ref_=fn_tt_tt_1
Drama|Romance,Hurdang,tt10919304,https://www.imdb.com/title/tt10919304/?ref_=fn_tt_tt_1
Comedy|Romance,Plan A Plan B,tt15238986,https://www.imdb.com/title/tt15238986/?ref_=fn_tt_tt_1
Fantasy|Horror|Mystery,Pari,tt7329858,https://www.imdb.com/title/tt7329858/?ref_=fn_tt_tt_1
Comedy,Thank You,tt1720254,https://www.imdb.com/title/tt1720254/?ref_=fn_tt_tt_1
Thriller,Firrkie,tt7322988,https://www.imdb.com/title/tt7322988/?ref_=fn_tt_tt_1
Drama|Horror|Romance,1920: Evil Returns,tt2222550,https://www.imdb.com/title/tt2222550/?ref_=fn_tt_tt_1
Action|Comedy,Bol Bachchan,tt1728986,https://www.imdb.com/title/tt1728986/?ref_=fn_tt_tt_1
Comedy|Drama|Horror,Hisss,tt1244093,https://www.imdb.com/title/tt1244093/?ref_=fn_tt_tt_1
Drama,Guthlee Ladoo,tt13859494,https://www.imdb.com/title/tt13859494/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Haan Maine Bhi Pyaar Kiya,tt0308347,https://www.imdb.com/title/tt0308347/?ref_=fn_tt_tt_1
Action|Drama|Musical,Soldier,tt0211634,https://www.imdb.com/title/tt0211634/?ref_=fn_tt_tt_1
Action|Drama|Romance,Phool Aur Patthar,tt0139525,https://www.imdb.com/title/tt0139525/?ref_=fn_tt_tt_1
Drama|Mystery|Romance,The Xpose,tt3645014,https://www.imdb.com/title/tt3645014/?ref_=fn_tt_tt_1
Action|Drama|Romance,Aashiq,tt0273406,https://www.imdb.com/title/tt0273406/?ref_=fn_tt_tt_1
Action|Drama|Romance,Pal Pal Dil Ke Paas,tt6978954,https://www.imdb.com/title/tt6978954/?ref_=fn_tt_tt_1
Comedy,Kyaa Super Kool Hain Hum,tt2027138,https://www.imdb.com/title/tt2027138/?ref_=fn_tt_tt_1
Comedy|Drama,Rocket Singh: Salesman of the Year,tt1434447,https://www.imdb.com/title/tt1434447/?ref_=fn_tt_tt_1
Drama|Fantasy,Gandharva jr.,tt22191704,https://www.imdb.com/title/tt22191704/?ref_=fn_tt_tt_1
Comedy|Drama,Tere Bin Laden,tt1629391,https://www.imdb.com/title/tt1629391/?ref_=fn_tt_tt_1
Horror,The Underbug,tt24964506,https://www.imdb.com/title/tt24964506/?ref_=fn_tt_tt_1
Action|Biography|Crime,Bandit Queen,tt0109206,https://www.imdb.com/title/tt0109206/?ref_=fn_tt_tt_1
Biography|Drama|History,Maidaan,tt10869778,https://www.imdb.com/title/tt10869778/?ref_=fn_tt_tt_1
Action|Adventure|Mystery,Blue,tt1223922,https://www.imdb.com/title/tt1223922/?ref_=fn_tt_tt_1
Drama,Chameli,tt0383975,https://www.imdb.com/title/tt0383975/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Khushi,tt0348656,https://www.imdb.com/title/tt0348656/?ref_=fn_tt_tt_1
Drama|Romance|War,Mausam,tt1627924,https://www.imdb.com/title/tt1627924/?ref_=fn_tt_tt_1
Crime|Drama|Romance,Fiza,tt0248012,https://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Mother India,tt0050188,https://www.imdb.com/title/tt0050188/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Hungama,tt0371735,https://www.imdb.com/title/tt0371735/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Yeh Saali Zindagi,tt1754920,https://www.imdb.com/title/tt1754920/?ref_=fn_tt_tt_1
Comedy|Musical|Romance,Mr. & Mrs. '55,tt0048392,https://www.imdb.com/title/tt0048392/?ref_=fn_tt_tt_1
Drama|Romance,Waqt,tt0059893,https://www.imdb.com/title/tt0059893/?ref_=fn_tt_tt_1
Action|Drama|Fantasy,Raabta,tt5542802,https://www.imdb.com/title/tt5542802/?ref_=fn_tt_tt_1
Drama|Romance,Untitled Shahid Kapoor/Kriti Sanon Film,tt27459160,https://www.imdb.com/title/tt27459160/?ref_=fn_tt_tt_1
Biography|Drama|Thriller,Neerja,tt5286444,https://www.imdb.com/title/tt5286444/?ref_=fn_tt_tt_1
Action|Drama|Romance,Qayamat: City Under Threat,tt0364621,https://www.imdb.com/title/tt0364621/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Raju Chacha,tt0271748,https://www.imdb.com/title/tt0271748/?ref_=fn_tt_tt_1
Action|Crime|Mystery,Gupt: The Hidden Truth,tt0119239,https://www.imdb.com/title/tt0119239/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Vivah,tt0494290,https://www.imdb.com/title/tt0494290/?ref_=fn_tt_tt_1
Comedy|Horror,Bhoot Police,tt10083640,https://www.imdb.com/title/tt10083640/?ref_=fn_tt_tt_1
Drama|Mystery,Operation Romeo,tt18923048,https://www.imdb.com/title/tt18923048/?ref_=fn_tt_tt_1
Action|Drama|History,1942: A Love Story,tt0109010,https://www.imdb.com/title/tt0109010/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Aksar 2,tt5784860,https://www.imdb.com/title/tt5784860/?ref_=fn_tt_tt_1
Action|Drama,Duniya,tt0301231,https://www.imdb.com/title/tt0301231/?ref_=fn_tt_tt_1
Comedy|Drama|Family,Ferrari Ki Sawaari,tt2122340,https://www.imdb.com/title/tt2122340/?ref_=fn_tt_tt_1
Comedy,Mr Lele,tt6711748,https://www.imdb.com/title/tt6711748/?ref_=fn_tt_tt_1
Action,Untitled,tt7790918,https://www.imdb.com/title/tt7790918/?ref_=fn_tt_tt_1
Fantasy,Shah Behram,tt3221196,https://www.imdb.com/title/tt3221196/?ref_=fn_tt_tt_1
Drama|Romance,OK Jaanu,tt5764024,https://www.imdb.com/title/tt5764024/?ref_=fn_tt_tt_1
Comedy|Romance,Ki & Ka,tt4744086,https://www.imdb.com/title/tt4744086/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Shree 420,tt0048613,https://www.imdb.com/title/tt0048613/?ref_=fn_tt_tt_1
Comedy|Drama,102 Not Out,tt6580564,https://www.imdb.com/title/tt6580564/?ref_=fn_tt_tt_1
Drama,Matrubhoomi: A Nation Without Women,tt0379375,https://www.imdb.com/title/tt0379375/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Ginny Weds Sunny,tt10543680,https://www.imdb.com/title/tt10543680/?ref_=fn_tt_tt_1
Drama|Mystery|Romance,Woh Kaun Thi?,tt0232960,https://www.imdb.com/title/tt0232960/?ref_=fn_tt_tt_1
Comedy|Romance|Sci-Fi,Action Replayy,tt1396208,https://www.imdb.com/title/tt1396208/?ref_=fn_tt_tt_1
Action|Drama,Yodha,tt0267130,https://www.imdb.com/title/tt0267130/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Khatta Meetha,tt1455811,https://www.imdb.com/title/tt1455811/?ref_=fn_tt_tt_1
Action|Crime|Drama,Shakti,tt0084667,https://www.imdb.com/title/tt0084667/?ref_=fn_tt_tt_1
Action|Drama|Romance,Dushmani: A Violent Love Story,tt0112916,https://www.imdb.com/title/tt0112916/?ref_=fn_tt_tt_1
Romance|Thriller,Humraaz,tt0326576,https://www.imdb.com/title/tt0326576/?ref_=fn_tt_tt_1
Comedy|Music|Romance,Jhankaar Beats,tt0347278,https://www.imdb.com/title/tt0347278/?ref_=fn_tt_tt_1
Action|Musical|Mystery,Khiladi,tt0104605,https://www.imdb.com/title/tt0104605/?ref_=fn_tt_tt_1
Drama,Baiju Bawra,tt11191326,https://www.imdb.com/title/tt11191326/?ref_=fn_tt_tt_1
Drama|Musical,Sahib Bibi Aur Ghulam,tt0056436,https://www.imdb.com/title/tt0056436/?ref_=fn_tt_tt_1
Action|Drama|Romance,Tezaab,tt0096252,https://www.imdb.com/title/tt0096252/?ref_=fn_tt_tt_1
Crime|Drama|Thriller,Yamini,tt0324612,https://www.imdb.com/title/tt0324612/?ref_=fn_tt_tt_1
Comedy|Drama,Bangistan,tt3422462,https://www.imdb.com/title/tt3422462/?ref_=fn_tt_tt_1
Drama|Horror|Thriller,Hawa,tt0369516,https://www.imdb.com/title/tt0369516/?ref_=fn_tt_tt_1
Biography|Drama|History,Zubeidaa,tt0255713,https://www.imdb.com/title/tt0255713/?ref_=fn_tt_tt_1
Action|Drama,Singh Saab the Great,tt2437954,https://www.imdb.com/title/tt2437954/?ref_=fn_tt_tt_1
Drama|Thriller,Garbage,tt7981260,https://www.imdb.com/title/tt7981260/?ref_=fn_tt_tt_1
Drama,Jai Maa Vaishno Devi,tt3658908,https://www.imdb.com/title/tt3658908/?ref_=fn_tt_tt_1
Animation|Family|Musical,Koochie Koochie Hota Hai,tt1609138,https://www.imdb.com/title/tt1609138/?ref_=fn_tt_tt_1
Comedy|Crime,One Two Three,tt1176960,https://www.imdb.com/title/tt1176960/?ref_=fn_tt_tt_1
Horror|Mystery|Romance,Raaz: The Mystery Continues,tt1340838,https://www.imdb.com/title/tt1340838/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,"LSD: Love,Sex Aur Dhokha",tt1608777,https://www.imdb.com/title/tt1608777/?ref_=fn_tt_tt_1
Action|Crime|Romance,Love Hostel,tt13364468,https://www.imdb.com/title/tt13364468/?ref_=fn_tt_tt_1
Action|Drama|Musical,Gunday,tt2574698,https://www.imdb.com/title/tt2574698/?ref_=fn_tt_tt_1
Action|Crime|Drama,Michael,tt15309808,https://www.imdb.com/title/tt15309808/?ref_=fn_tt_tt_1
Comedy,Behen Hogi Teri,tt6537508,https://www.imdb.com/title/tt6537508/?ref_=fn_tt_tt_1
Action,Pogaru,tt9592496,https://www.imdb.com/title/tt9592496/?ref_=fn_tt_tt_1
Animation,Motu Patlu Kung Fu Kings Returns,tt16141960,https://www.imdb.com/title/tt16141960/?ref_=fn_tt_tt_1
Crime|Mystery|Thriller,Sorry Karma Returns,tt18298296,https://www.imdb.com/title/tt18298296/?ref_=fn_tt_tt_1
Action|Biography|Drama,Mary Kom,tt3001638,https://www.imdb.com/title/tt3001638/?ref_=fn_tt_tt_1
Action|Adventure|Thriller,Force 2,tt5156746,https://www.imdb.com/title/tt5156746/?ref_=fn_tt_tt_1
Thriller,Aar Ya Paar,tt0118546,https://www.imdb.com/title/tt0118546/?ref_=fn_tt_tt_1
Comedy|Drama|Music,Loveyatri,tt7820846,https://www.imdb.com/title/tt7820846/?ref_=fn_tt_tt_1
Action|Adventure|Comedy,Dharam Veer,tt0213611,https://www.imdb.com/title/tt0213611/?ref_=fn_tt_tt_1
Action|Crime,Mujrim,tt0097926,https://www.imdb.com/title/tt0097926/?ref_=fn_tt_tt_1
Comedy|Romance,Shaadi Ke Side Effects,tt3302962,https://www.imdb.com/title/tt3302962/?ref_=fn_tt_tt_1
Comedy|Drama,Mera Naam Joker,tt0066070,https://www.imdb.com/title/tt0066070/?ref_=fn_tt_tt_1
Comedy|Horror,Roohi,tt10098288,https://www.imdb.com/title/tt10098288/?ref_=fn_tt_tt_1
Crime,Cantt Road: The Beginning,tt28534557,https://www.imdb.com/title/tt28534557/?ref_=fn_tt_tt_1
Drama|Sport,Patiala House,tt1535467,https://www.imdb.com/title/tt1535467/?ref_=fn_tt_tt_1
Drama|Romance,Shakespeare-Wallah,tt0059709,https://www.imdb.com/title/tt0059709/?ref_=fn_tt_tt_1
Drama,Kho Gaye Hum Kahan,tt15434074,https://www.imdb.com/title/tt15434074/?ref_=fn_tt_tt_1
Action|Drama|History,Pippa,tt12887208,https://www.imdb.com/title/tt12887208/?ref_=fn_tt_tt_1
Drama|Romance,Raanjhanaa,tt2359810,https://www.imdb.com/title/tt2359810/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Lakadbaggha,tt20319598,https://www.imdb.com/title/tt20319598/?ref_=fn_tt_tt_1
Action|Crime|Thriller,Kavacham,tt9253188,https://www.imdb.com/title/tt9253188/?ref_=fn_tt_tt_1
Drama,Janmabhoomi,tt28366223,https://www.imdb.com/title/tt28366223/?ref_=fn_tt_tt_1
Action|Crime|Drama,Munnibai,tt1027835,https://www.imdb.com/title/tt1027835/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Yaarana,tt0083349,https://www.imdb.com/title/tt0083349/?ref_=fn_tt_tt_1
Action|Crime|Horror,Aks,tt0289845,https://www.imdb.com/title/tt0289845/?ref_=fn_tt_tt_1
Animation|Adventure|Family,Khan kluay,tt0815890,https://www.imdb.com/title/tt0815890/?ref_=fn_tt_tt_1
Comedy|Romance,Hunterrr,tt4333674,https://www.imdb.com/title/tt4333674/?ref_=fn_tt_tt_1
Drama|Thriller,Lost,tt15048606,https://www.imdb.com/title/tt15048606/?ref_=fn_tt_tt_1
Action|Thriller|War,The Ghazi Attack,tt6299040,https://www.imdb.com/title/tt6299040/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,99,tt1370429,https://www.imdb.com/title/tt1370429/?ref_=fn_tt_tt_1
Romance,Tujhe Meri Kasam,tt0348258,https://www.imdb.com/title/tt0348258/?ref_=fn_tt_tt_1
Action|Crime|Drama,Baasha,tt0139876,https://www.imdb.com/title/tt0139876/?ref_=fn_tt_tt_1
Action|Crime|Drama,Gangster,tt0495032,https://www.imdb.com/title/tt0495032/?ref_=fn_tt_tt_1
Action|Adventure|Thriller,Commando 3,tt8983168,https://www.imdb.com/title/tt8983168/?ref_=fn_tt_tt_1
Comedy|Drama,The Lift Boy,tt6937368,https://www.imdb.com/title/tt6937368/?ref_=fn_tt_tt_1
Action|Biography|Crime,Main Aur Charles,tt4024944,https://www.imdb.com/title/tt4024944/?ref_=fn_tt_tt_1
Action|Drama|Romance,Gangaa Jamunaa Saraswathi,tt0095198,https://www.imdb.com/title/tt0095198/?ref_=fn_tt_tt_1
Comedy|Drama|Musical,Salaam-E-Ishq,tt0485272,https://www.imdb.com/title/tt0485272/?ref_=fn_tt_tt_1
Action|Crime|Drama,Chhal,tt0331453,https://www.imdb.com/title/tt0331453/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Maine Pyaar Kyun Kiya,tt0451803,https://www.imdb.com/title/tt0451803/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Dil Kya Kare,tt0216707,https://www.imdb.com/title/tt0216707/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Gori Tere Pyaar Mein!,tt2275794,https://www.imdb.com/title/tt2275794/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Aankhen,tt0106204,https://www.imdb.com/title/tt0106204/?ref_=fn_tt_tt_1
Action|Crime|Thriller,Theeran Adhigaaram Ondru,tt7060460,https://www.imdb.com/title/tt7060460/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Ek Ladki Ko Dekha Toh Aisa Laga,tt8108164,https://www.imdb.com/title/tt8108164/?ref_=fn_tt_tt_1
Action|Adventure|Comedy,Chandni Chowk to China,tt1091229,https://www.imdb.com/title/tt1091229/?ref_=fn_tt_tt_1
Drama|Family|Romance,Hi Nanna,tt25433734,https://www.imdb.com/title/tt25433734/?ref_=fn_tt_tt_1
Drama|Musical,Anand,tt0066763,https://www.imdb.com/title/tt0066763/?ref_=fn_tt_tt_1
Drama,Ghar Dwaar,tt0231645,https://www.imdb.com/title/tt0231645/?ref_=fn_tt_tt_1
Comedy|Romance,Kis Kisko Pyaar Karoon,tt4302956,https://www.imdb.com/title/tt4302956/?ref_=fn_tt_tt_1
Drama|Romance,Khushboo,tt0215900,https://www.imdb.com/title/tt0215900/?ref_=fn_tt_tt_1
Thriller,Chalaak,tt28946047,https://www.imdb.com/title/tt28946047/?ref_=fn_tt_tt_1
Comedy|Drama|Family,Stanley Ka Dabba,tt1907761,https://www.imdb.com/title/tt1907761/?ref_=fn_tt_tt_1
Horror,Ghost Story - An Abstract Film,tt13334970,https://www.imdb.com/title/tt13334970/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Sandeep Aur Pinky Faraar,tt7094488,https://www.imdb.com/title/tt7094488/?ref_=fn_tt_tt_1
Action|Comedy|Crime,Rascals,tt1830786,https://www.imdb.com/title/tt1830786/?ref_=fn_tt_tt_1
Action|Drama|Thriller,Aiyaary,tt6774212,https://www.imdb.com/title/tt6774212/?ref_=fn_tt_tt_1
Action|Drama|Horror,Veerana,tt0260494,https://www.imdb.com/title/tt0260494/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Wake Up Sid,tt1324059,https://www.imdb.com/title/tt1324059/?ref_=fn_tt_tt_1
Comedy|Crime,Keedaa Cola,tt25376056,https://www.imdb.com/title/tt25376056/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Daawat-e-Ishq,tt3398052,https://www.imdb.com/title/tt3398052/?ref_=fn_tt_tt_1
Comedy|Romance,Aiyyaa,tt2255934,https://www.imdb.com/title/tt2255934/?ref_=fn_tt_tt_1
Action|Crime|Drama,Toofan,tt0098491,https://www.imdb.com/title/tt0098491/?ref_=fn_tt_tt_1
Action|Crime|Drama,Zanjeer,tt0070947,https://www.imdb.com/title/tt0070947/?ref_=fn_tt_tt_1
Action|Crime|Drama,Qurbani,tt0246879,https://www.imdb.com/title/tt0246879/?ref_=fn_tt_tt_1
Comedy,Dr. Cabbie,tt2831404,https://www.imdb.com/title/tt2831404/?ref_=fn_tt_tt_1
Biography|Drama,Mahanati,tt7465992,https://www.imdb.com/title/tt7465992/?ref_=fn_tt_tt_1
Action|Drama|Romance,Saudagar,tt0102844,https://www.imdb.com/title/tt0102844/?ref_=fn_tt_tt_1
Action|Drama|War,Har Har Mahadev,tt22489564,https://www.imdb.com/title/tt22489564/?ref_=fn_tt_tt_1
Comedy|Drama|Horror,Zapatlela,tt0233979,https://www.imdb.com/title/tt0233979/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Judwaa,tt0119428,https://www.imdb.com/title/tt0119428/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,That Girl in Yellow Boots,tt1580704,https://www.imdb.com/title/tt1580704/?ref_=fn_tt_tt_1
Crime|History|Thriller,The Delhi Files,tt15416342,https://www.imdb.com/title/tt15416342/?ref_=fn_tt_tt_1
Comedy|Crime|Drama,Jolly LLB 2,tt5982852,https://www.imdb.com/title/tt5982852/?ref_=fn_tt_tt_1
Drama|History|Sport,Gold,tt6173990,https://www.imdb.com/title/tt6173990/?ref_=fn_tt_tt_1
Action|Crime|Drama,Bichhoo,tt0252277,https://www.imdb.com/title/tt0252277/?ref_=fn_tt_tt_1
Drama|Horror|Mystery,Kaali Khuhi,tt10235600,https://www.imdb.com/title/tt10235600/?ref_=fn_tt_tt_1
Action|Drama|Romance,Jigar,tt0267617,https://www.imdb.com/title/tt0267617/?ref_=fn_tt_tt_1
Comedy|Drama,Aatmapamphlet,tt26541225,https://www.imdb.com/title/tt26541225/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Amar Prem,tt0066758,https://www.imdb.com/title/tt0066758/?ref_=fn_tt_tt_1
Action|Crime|Drama,Awarapan,tt1020937,https://www.imdb.com/title/tt1020937/?ref_=fn_tt_tt_1
Drama|Thriller,Hate Story 2,tt3619772,https://www.imdb.com/title/tt3619772/?ref_=fn_tt_tt_1
Action|Adventure|Fantasy,Brahmastra 2,tt27048775,https://www.imdb.com/title/tt27048775/?ref_=fn_tt_tt_1
Action|Crime|Drama,Musafir,tt0430381,https://www.imdb.com/title/tt0430381/?ref_=fn_tt_tt_1
Drama|Horror|Romance,Possessed Love,tt15122174,https://www.imdb.com/title/tt15122174/?ref_=fn_tt_tt_1
Action|Drama|Musical,Prem Ratan Dhan Payo,tt3595298,https://www.imdb.com/title/tt3595298/?ref_=fn_tt_tt_1
Drama|Romance,Nadiya Ke Paar,tt0256951,https://www.imdb.com/title/tt0256951/?ref_=fn_tt_tt_1
Action|Crime|Drama,David,tt2358412,https://www.imdb.com/title/tt2358412/?ref_=fn_tt_tt_1
Action|Adventure|Sci-Fi,Roar,tt3796006,https://www.imdb.com/title/tt3796006/?ref_=fn_tt_tt_1
Drama|Thriller,Aarakshan,tt1848771,https://www.imdb.com/title/tt1848771/?ref_=fn_tt_tt_1
Drama,Angithee,tt15007122,https://www.imdb.com/title/tt15007122/?ref_=fn_tt_tt_1
Action|Romance|Thriller,Dharmatma,tt0361505,https://www.imdb.com/title/tt0361505/?ref_=fn_tt_tt_1
Comedy|Romance,Meenakshi Sundareshwar,tt13529034,https://www.imdb.com/title/tt13529034/?ref_=fn_tt_tt_1
Action|Comedy|Crime,De Dana Dan,tt1255951,https://www.imdb.com/title/tt1255951/?ref_=fn_tt_tt_1
Biography|Drama,Mastram,tt3431714,https://www.imdb.com/title/tt3431714/?ref_=fn_tt_tt_1
Horror|Romance|Thriller,Ek Thi Daayan,tt2406676,https://www.imdb.com/title/tt2406676/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Le Halua Le,tt2356426,https://www.imdb.com/title/tt2356426/?ref_=fn_tt_tt_1
Action|Drama|Musical,Virasat,tt0120456,https://www.imdb.com/title/tt0120456/?ref_=fn_tt_tt_1
Comedy|Drama,Axone,tt8747548,https://www.imdb.com/title/tt8747548/?ref_=fn_tt_tt_1
Action|Comedy|Romance,Coolie No. 1,tt0101616,https://www.imdb.com/title/tt0101616/?ref_=fn_tt_tt_1
Drama|Mystery|Romance,Maya,tt0137100,https://www.imdb.com/title/tt0137100/?ref_=fn_tt_tt_1
Action|Crime|Drama,Mardaani,tt3495000,https://www.imdb.com/title/tt3495000/?ref_=fn_tt_tt_1
Action|Crime|Drama,Kalyug,tt0499041,https://www.imdb.com/title/tt0499041/?ref_=fn_tt_tt_1
Comedy,Yeh Shaadi Nahi Ho Sakti,tt26762684,https://www.imdb.com/title/tt26762684/?ref_=fn_tt_tt_1
Drama|Romance,Hawayein,tt0378025,https://www.imdb.com/title/tt0378025/?ref_=fn_tt_tt_1
Family|Romance,Ek Jaan Hain Hum,tt0379272,https://www.imdb.com/title/tt0379272/?ref_=fn_tt_tt_1
Crime,420 IPC,tt13723562,https://www.imdb.com/title/tt13723562/?ref_=fn_tt_tt_1
Action|Crime|Drama,Baaghi 2,tt6843812,https://www.imdb.com/title/tt6843812/?ref_=fn_tt_tt_1
Horror,Ragini MMS 2,tt2609218,https://www.imdb.com/title/tt2609218/?ref_=fn_tt_tt_1
Action|Comedy|Musical,Bade Miyan Chote Miyan,tt0118673,https://www.imdb.com/title/tt0118673/?ref_=fn_tt_tt_1
Comedy|Drama|Family,The Blue Umbrella,tt0457802,https://www.imdb.com/title/tt0457802/?ref_=fn_tt_tt_1
Action|Drama|Thriller,Operation Valentine,tt22152120,https://www.imdb.com/title/tt22152120/?ref_=fn_tt_tt_1
Family|Romance,Betaab,tt0254179,https://www.imdb.com/title/tt0254179/?ref_=fn_tt_tt_1
Action|Crime|Thriller,Race 2,tt1375789,https://www.imdb.com/title/tt1375789/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Monsoon,tt4485366,https://www.imdb.com/title/tt4485366/?ref_=fn_tt_tt_1
Comedy|Drama|Romance,Ek Main Aur Ekk Tu,tt1703958,https://www.imdb.com/title/tt1703958/?ref_=fn_tt_tt_1
Drama|Musical|Romance,Refugee,tt0250690,https://www.imdb.com/title/tt0250690/?ref_=fn_tt_tt_1
Drama,Crack,tt11112760,https://www.imdb.com/title/tt11112760/?ref_=fn_tt_tt_1
Action|Drama|Romance,Marjaavaan,tt9248934,https://www.imdb.com/title/tt9248934/?ref_=fn_tt_tt_1
Horror|Thriller,Bramayugam,tt27431598,https://www.imdb.com/title/tt27431598/?ref_=fn_tt_tt_1
Mystery|Romance|Thriller,Ek Paheli Leela,tt4500734,https://www.imdb.com/title/tt4500734/?ref_=fn_tt_tt_1
Action|Sci-Fi|Thriller,Prince,tt1455816,https://www.imdb.com/title/tt1455816/?ref_=fn_tt_tt_1
Drama|Romance,Mehbooba,tt0268449,https://www.imdb.com/title/tt0268449/?ref_=fn_tt_tt_1
Comedy,My Friend Ganesha 4,tt13540894,https://www.imdb.com/title/tt13540894/?ref_=fn_tt_tt_1
Action|Adventure|Drama,Luck,tt1242782,https://www.imdb.com/title/tt1242782/?ref_=fn_tt_tt_1
Comedy|Drama|Musical,Phir Bhi Dil Hai Hindustani,tt0222270,https://www.imdb.com/title/tt0222270/?ref_=fn_tt_tt_1
Comedy|Drama|Thriller,Grand Masti,tt2476154,https://www.imdb.com/title/tt2476154/?ref_=fn_tt_tt_1
Adventure|Comedy|Drama,Seeta Aur Geeta,tt0078222,https://www.imdb.com/title/tt0078222/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Muthu,tt0140399,https://www.imdb.com/title/tt0140399/?ref_=fn_tt_tt_1
Drama|Family,Coat,tt9313004,https://www.imdb.com/title/tt9313004/?ref_=fn_tt_tt_1
Action|Crime|Drama,Footpath,tt0374660,https://www.imdb.com/title/tt0374660/?ref_=fn_tt_tt_1
Drama|Romance|Thriller,Julie 2,tt5743888,https://www.imdb.com/title/tt5743888/?ref_=fn_tt_tt_1
Action|Adventure|Drama,Khuda Gawah,tt0104607,https://www.imdb.com/title/tt0104607/?ref_=fn_tt_tt_1
Drama|Family|Romance,Laaga Chunari Mein Daag: Journey of a Woman,tt0985636,https://www.imdb.com/title/tt0985636/?ref_=fn_tt_tt_1
Drama,Helicopter Eela,tt8427036,https://www.imdb.com/title/tt8427036/?ref_=fn_tt_tt_1
Action|Adventure|Drama,Jagir,tt0157844,https://www.imdb.com/title/tt0157844/?ref_=fn_tt_tt_1
Drama|Romance,Humko Deewana Kar Gaye,tt0444840,https://www.imdb.com/title/tt0444840/?ref_=fn_tt_tt_1
Crime|Drama|Mystery,Ek Hasina Thi,tt0352314,https://www.imdb.com/title/tt0352314/?ref_=fn_tt_tt_1
Biography|Drama|Sport,Soorma,tt7690638,https://www.imdb.com/title/tt7690638/?ref_=fn_tt_tt_1
Action|Comedy|Drama,Nikamma,tt10687220,https://www.imdb.com/title/tt10687220/?ref_=fn_tt_tt_1
Action|Drama|Romance,Do Lafzon Ki Kahani,tt4857886,https://www.imdb.com/title/tt4857886/?ref_=fn_tt_tt_1
